worker_id,instance,rating_score
A3RTHA7MUNT5Z6,29e542006ba432a0caf10947b672c7d0_gpt4,80
A3RTHA7MUNT5Z6,bd7efc7c7481055ccb4ee2cf78bf3034_gpt4,81
A3RTHA7MUNT5Z6,e9de43e464b2a30e6859c2dd36f932f5_gpt4,82
A3RTHA7MUNT5Z6,7050b0a62e1b7ce21ce43393d9220cfa_gpt35,13
A3RTHA7MUNT5Z6,7b7cde1eeb0dd59d5e9466229fa74855_gpt35,84
A3RTHA7MUNT5Z6,b79ae5ea542449e6e75a39b405c6b98c_gpt35,90
A3RTHA7MUNT5Z6,ec060b3aae1183c5e1731e3cba034e85_gpt35,88
A3RTHA7MUNT5Z6,0eb69b5181fbfb55f7db70a5a435d0c0_llama2-70b,87
A3RTHA7MUNT5Z6,67b95ed0c78485194622428b73f99ab6_llama2-70b,27
A3RTHA7MUNT5Z6,9268e416f5a9768d6f5b7de6e596b083_llama2-70b,89
A3RTHA7MUNT5Z6,dc1f24a9c2312fe8abe2a5dbdf6f35b9_llama2-70b,22
A3RTHA7MUNT5Z6,35054e8285636c8d9d94f73635f3fad2_llama2-70b,83
A3RTHA7MUNT5Z6,82f2cb3c64ef3da58f0295b90f087d2e_llama2-70b,85
A3RTHA7MUNT5Z6,898cf5f1aa59c0bfdf9bbb18d0c7a6e6_llama2-70b,88
A3RTHA7MUNT5Z6,b6f5d0b8201786f2277379237d8954b7_llama2-70b,84
A3RTHA7MUNT5Z6,a49551f75da3400d4e394ff9ec0de104_llama2-70b,88
A3RTHA7MUNT5Z6,bddbb16d7f0f1189e10c31c8d7eb219f_llama2-70b,16
A3RTHA7MUNT5Z6,e2f329ba8673600592e1cec1826d0233_llama2-70b,74
A3RTHA7MUNT5Z6,e66f6ad36cd11d1ffd60f4454c8b17dc_llama2-70b,87
A2IXADH4RS1WEZ,42dba2241ed1ef7e6c707aaa61e3aff2_gpt4,100
A2IXADH4RS1WEZ,50337af9e43e1c0443c712671b753a99_gpt4,100
A2IXADH4RS1WEZ,530a094b9fbf479c784a1ce67e47c6b4_gpt4,100
A2IXADH4RS1WEZ,b9ea41b22f020eff5ea1f09507904630_gpt4,100
A2IXADH4RS1WEZ,01630cce10f88c316eef89303fd05ee7_gpt4,99
A2IXADH4RS1WEZ,421e3a4e4e22b76cc1a54a315da1ae36_gpt4,100
A2IXADH4RS1WEZ,ab0dbc5a18f680badf21470dd8887d37_gpt4,100
A2IXADH4RS1WEZ,d04b95aee316ff794f7ab76fcab638f4_gpt4,100
A206SYWM1TTSIF,42dba2241ed1ef7e6c707aaa61e3aff2_gpt4,89
A206SYWM1TTSIF,50337af9e43e1c0443c712671b753a99_gpt4,82
A206SYWM1TTSIF,530a094b9fbf479c784a1ce67e47c6b4_gpt4,87
A206SYWM1TTSIF,b9ea41b22f020eff5ea1f09507904630_gpt4,87
A206SYWM1TTSIF,7050b0a62e1b7ce21ce43393d9220cfa_gpt4,91
A206SYWM1TTSIF,7b7cde1eeb0dd59d5e9466229fa74855_gpt4,27
A206SYWM1TTSIF,b79ae5ea542449e6e75a39b405c6b98c_gpt4,90
A206SYWM1TTSIF,ec060b3aae1183c5e1731e3cba034e85_gpt4,84
A206SYWM1TTSIF,35054e8285636c8d9d94f73635f3fad2_gpt4,90
A206SYWM1TTSIF,82f2cb3c64ef3da58f0295b90f087d2e_gpt4,86
A206SYWM1TTSIF,898cf5f1aa59c0bfdf9bbb18d0c7a6e6_gpt4,84
A206SYWM1TTSIF,b6f5d0b8201786f2277379237d8954b7_gpt4,87
A206SYWM1TTSIF,0eb69b5181fbfb55f7db70a5a435d0c0_gpt35,78
A206SYWM1TTSIF,67b95ed0c78485194622428b73f99ab6_gpt35,88
A206SYWM1TTSIF,9268e416f5a9768d6f5b7de6e596b083_gpt35,74
A206SYWM1TTSIF,dc1f24a9c2312fe8abe2a5dbdf6f35b9_gpt35,86
A206SYWM1TTSIF,3e4918c0c8e4838c32ed77f8467399c6_gpt35,74
A206SYWM1TTSIF,688bde5344b80bbcdb650e9f7bb354fc_gpt35,72
A206SYWM1TTSIF,a4829132b492a50c9bbb822b9dfe8ba1_gpt35,73
A206SYWM1TTSIF,ea49d042c5bbf91c1917dc97ecf4b0a5_gpt35,94
A206SYWM1TTSIF,51de654e6985688b6997077739cd59c2_llama2-70b,97
A206SYWM1TTSIF,51f07ffd318edcddfa2f7fb6103c14da_llama2-70b,95
A206SYWM1TTSIF,946ef47a2bdfd2b63c751c35ee67a82c_llama2-70b,95
A206SYWM1TTSIF,d88e9532b4922da6ecb543c4e4bc828f_llama2-70b,97
A206SYWM1TTSIF,434f423391ea5ec6e9e85a87adc56d5c_llama2-70b,95
A206SYWM1TTSIF,5d8f28f1ea509f6061e752fed84ce382_llama2-70b,87
A206SYWM1TTSIF,66af23f535bc2f1bd77664734be18c01_llama2-70b,4
A206SYWM1TTSIF,8d7f8166c8bb6344d0b8f3c89af32039_llama2-70b,88
A206SYWM1TTSIF,1643f3e44c9bcb8fd85e679188e9526a_llama2-70b,4
A206SYWM1TTSIF,3f07314f131266088fea3b991c37cfbe_llama2-70b,93
A206SYWM1TTSIF,4d74e871e8b730bdd3f4d5413530d3bd_llama2-70b,94
A206SYWM1TTSIF,a0f636588f6a5ed0544c513bc9498445_llama2-70b,80
A206SYWM1TTSIF,0125ad6bdbdebb865949ea7357d32657_llama2-70b,92
A206SYWM1TTSIF,22ed5820b84b8f241fb82eafbdc88546_llama2-70b,88
A206SYWM1TTSIF,d60a52137ddb86ba506e367f62498bfd_llama2-70b,88
A206SYWM1TTSIF,f8beab78ae49d789bf752d45d980b505_llama2-70b,90
A206SYWM1TTSIF,2b93003f1ce21d36d16e519ec583e3da_llama2-70b,95
A206SYWM1TTSIF,2d34a3aea4d3c073f21fb90919d00f37_llama2-70b,95
A206SYWM1TTSIF,4bc1f679ff7cfe6b56848f9b09d5aaaa_llama2-70b,91
A206SYWM1TTSIF,93ac268f2f4d23432e6a1f83ac4f8903_llama2-70b,95
ATV5U0JEADJXZ,42dba2241ed1ef7e6c707aaa61e3aff2_gpt4,71
ATV5U0JEADJXZ,50337af9e43e1c0443c712671b753a99_gpt4,75
ATV5U0JEADJXZ,530a094b9fbf479c784a1ce67e47c6b4_gpt4,28
ATV5U0JEADJXZ,b9ea41b22f020eff5ea1f09507904630_gpt4,69
ATV5U0JEADJXZ,3700c4bb1e8354976207f11b9577d1bd_gpt4,84
ATV5U0JEADJXZ,59d8a1fe2b05e6ed62fce3c7d561287e_gpt4,82
ATV5U0JEADJXZ,d01b52c050a578bada210b44f959beb3_gpt4,86
ATV5U0JEADJXZ,d30bd3615322f678369e332b02be5091_gpt4,83
ATV5U0JEADJXZ,61dcc08cdd85688e0f1a137036c89b74_gpt4,85
ATV5U0JEADJXZ,89d71943b387e6d5b70438ffa3dd8925_gpt4,88
ATV5U0JEADJXZ,bbeddfca550988ff6bddfc246c2e4436_gpt4,18
ATV5U0JEADJXZ,dedfd06ec00b86a90417aec111fce87f_gpt4,82
ATV5U0JEADJXZ,0fc55c62ac111cc39495b214c65aab29_gpt35,89
ATV5U0JEADJXZ,636f0aea25022f4a3d4f60dae3b77a4d_gpt35,86
ATV5U0JEADJXZ,a74ea124fc03521b4e5b4c37a1f55cc0_gpt35,87
ATV5U0JEADJXZ,e7389561eac2cfd1ab2f83a5327df55d_gpt35,13
ATV5U0JEADJXZ,7050b0a62e1b7ce21ce43393d9220cfa_llama2-70b,77
ATV5U0JEADJXZ,7b7cde1eeb0dd59d5e9466229fa74855_llama2-70b,39
ATV5U0JEADJXZ,b79ae5ea542449e6e75a39b405c6b98c_llama2-70b,74
ATV5U0JEADJXZ,ec060b3aae1183c5e1731e3cba034e85_llama2-70b,69
ATV5U0JEADJXZ,0883e481739f6ebfe3a2c564153e94a5_llama2-70b,38
ATV5U0JEADJXZ,5b10b998f02dd8314afe487bab53626a_llama2-70b,67
ATV5U0JEADJXZ,7202fca7eaec1f583cd2000c2d71c2d7_llama2-70b,77
ATV5U0JEADJXZ,89694e30b2b62b5a646a0ed9cbc38788_llama2-70b,68
ATV5U0JEADJXZ,064c274a8b7c7f2a715d9a5c0d39857d_llama2-70b,67
ATV5U0JEADJXZ,80ad80b82cdc784964242a464be496aa_llama2-70b,70
ATV5U0JEADJXZ,a89a7562e7ca1249cc7f75c9657c53f2_llama2-70b,67
ATV5U0JEADJXZ,d11fba45bde4a769535df3b2bd9e540f_llama2-70b,63
A2N6SUG2FS534I,49e09e38e4f5e1dc8a1afe3bc1a47455_gpt4,59
A2N6SUG2FS534I,5fcea8dc3a3a4f89f589333d3acf453f_gpt4,80
A2N6SUG2FS534I,8bac6425b0e1af9936b4567c849a4b2e_gpt4,74
A2N6SUG2FS534I,fa0d4324a6b40ff0b67e2fe7615125fe_gpt4,67
A2N6SUG2FS534I,4063365859c7241903fb4f96c7d96688_gpt4,80
A2N6SUG2FS534I,4ddbe893fac8b26af866c9ba1766f481_gpt4,68
A2N6SUG2FS534I,6a45466cfe77a2a109a3177309549923_gpt4,75
A2N6SUG2FS534I,870d21ac1ed82b572f512d56c83f8c04_gpt4,34
A2N6SUG2FS534I,132cc0e006a0453ef7923e886bfe053d_gpt4,82
A2N6SUG2FS534I,1a48a50600650b62e10587f5a6356255_gpt4,75
A2N6SUG2FS534I,c0e7f464cfb61636a24f8e2f3b8f2ab1_gpt4,21
A2N6SUG2FS534I,c528f5e53e029fee09e6d1c0fb03078a_gpt4,38
A2N6SUG2FS534I,3700c4bb1e8354976207f11b9577d1bd_gpt35,72
A2N6SUG2FS534I,59d8a1fe2b05e6ed62fce3c7d561287e_gpt35,87
A2N6SUG2FS534I,d01b52c050a578bada210b44f959beb3_gpt35,88
A2N6SUG2FS534I,d30bd3615322f678369e332b02be5091_gpt35,53
A2N6SUG2FS534I,0fc55c62ac111cc39495b214c65aab29_gpt35,88
A2N6SUG2FS534I,636f0aea25022f4a3d4f60dae3b77a4d_gpt35,92
A2N6SUG2FS534I,a74ea124fc03521b4e5b4c37a1f55cc0_gpt35,94
A2N6SUG2FS534I,e7389561eac2cfd1ab2f83a5327df55d_gpt35,65
A2N6SUG2FS534I,51de654e6985688b6997077739cd59c2_llama2-70b,76
A2N6SUG2FS534I,51f07ffd318edcddfa2f7fb6103c14da_llama2-70b,81
A2N6SUG2FS534I,946ef47a2bdfd2b63c751c35ee67a82c_llama2-70b,30
A2N6SUG2FS534I,d88e9532b4922da6ecb543c4e4bc828f_llama2-70b,78
A2N6SUG2FS534I,4063365859c7241903fb4f96c7d96688_llama2-70b,81
A2N6SUG2FS534I,4ddbe893fac8b26af866c9ba1766f481_llama2-70b,86
A2N6SUG2FS534I,6a45466cfe77a2a109a3177309549923_llama2-70b,75
A2N6SUG2FS534I,870d21ac1ed82b572f512d56c83f8c04_llama2-70b,84
A2N6SUG2FS534I,3e4918c0c8e4838c32ed77f8467399c6_llama2-70b,76
A2N6SUG2FS534I,688bde5344b80bbcdb650e9f7bb354fc_llama2-70b,90
A2N6SUG2FS534I,a4829132b492a50c9bbb822b9dfe8ba1_llama2-70b,87
A2N6SUG2FS534I,ea49d042c5bbf91c1917dc97ecf4b0a5_llama2-70b,66
A2WQJ399KT2Q14,49e09e38e4f5e1dc8a1afe3bc1a47455_gpt4,42
A2WQJ399KT2Q14,5fcea8dc3a3a4f89f589333d3acf453f_gpt4,91
A2WQJ399KT2Q14,8bac6425b0e1af9936b4567c849a4b2e_gpt4,90
A2WQJ399KT2Q14,fa0d4324a6b40ff0b67e2fe7615125fe_gpt4,7
A2WQJ399KT2Q14,0fc55c62ac111cc39495b214c65aab29_gpt4,85
A2WQJ399KT2Q14,636f0aea25022f4a3d4f60dae3b77a4d_gpt4,88
A2WQJ399KT2Q14,a74ea124fc03521b4e5b4c37a1f55cc0_gpt4,91
A2WQJ399KT2Q14,e7389561eac2cfd1ab2f83a5327df55d_gpt4,8
A2WQJ399KT2Q14,0eb69b5181fbfb55f7db70a5a435d0c0_gpt4,92
A2WQJ399KT2Q14,67b95ed0c78485194622428b73f99ab6_gpt4,8
A2WQJ399KT2Q14,9268e416f5a9768d6f5b7de6e596b083_gpt4,91
A2WQJ399KT2Q14,dc1f24a9c2312fe8abe2a5dbdf6f35b9_gpt4,10
A2WQJ399KT2Q14,01630cce10f88c316eef89303fd05ee7_gpt35,74
A2WQJ399KT2Q14,421e3a4e4e22b76cc1a54a315da1ae36_gpt35,83
A2WQJ399KT2Q14,ab0dbc5a18f680badf21470dd8887d37_gpt35,1
A2WQJ399KT2Q14,d04b95aee316ff794f7ab76fcab638f4_gpt35,4
A2WQJ399KT2Q14,0784404b9548c2f913fc983f85a68885_llama2-70b,85
A2WQJ399KT2Q14,3abcc04d9af972c49e3635f30343a4aa_llama2-70b,87
A2WQJ399KT2Q14,ec074dc7e8e07ee7d642fc232c631fcf_llama2-70b,87
A2WQJ399KT2Q14,fe1e9530cf29ced7dbf8096de929fb67_llama2-70b,86
A2WQJ399KT2Q14,10fa33b503807dc4449a08fbaf451a1d_llama2-70b,84
A2WQJ399KT2Q14,1ead05af67e697b6595bfa20e017591d_llama2-70b,85
A2WQJ399KT2Q14,8efd4c8fa08261b703ff445d9b572abb_llama2-70b,88
A2WQJ399KT2Q14,ffab9487f39d06124085a467edc0a564_llama2-70b,86
A2WQJ399KT2Q14,1643f3e44c9bcb8fd85e679188e9526a_llama2-70b,16
A2WQJ399KT2Q14,3f07314f131266088fea3b991c37cfbe_llama2-70b,86
A2WQJ399KT2Q14,4d74e871e8b730bdd3f4d5413530d3bd_llama2-70b,17
A2WQJ399KT2Q14,a0f636588f6a5ed0544c513bc9498445_llama2-70b,28
A1UJO0R1GJ7JPM,49e09e38e4f5e1dc8a1afe3bc1a47455_gpt4,28
A1UJO0R1GJ7JPM,5fcea8dc3a3a4f89f589333d3acf453f_gpt4,63
A1UJO0R1GJ7JPM,8bac6425b0e1af9936b4567c849a4b2e_gpt4,57
A1UJO0R1GJ7JPM,fa0d4324a6b40ff0b67e2fe7615125fe_gpt4,36
A1UJO0R1GJ7JPM,132cc0e006a0453ef7923e886bfe053d_gpt4,56
A1UJO0R1GJ7JPM,1a48a50600650b62e10587f5a6356255_gpt4,67
A1UJO0R1GJ7JPM,c0e7f464cfb61636a24f8e2f3b8f2ab1_gpt4,31
A1UJO0R1GJ7JPM,c528f5e53e029fee09e6d1c0fb03078a_gpt4,34
A1UJO0R1GJ7JPM,44701d7f1144f60929701fbaeefe8415_gpt4,79
A1UJO0R1GJ7JPM,7b6c86dee31757abd4e0638e90adbe09_gpt4,29
A1UJO0R1GJ7JPM,a020dac9dcff53d143165d7a465aa0f9_gpt4,75
A1UJO0R1GJ7JPM,dd1b6f76641236daf7e81542e99c42db_gpt4,80
A1UJO0R1GJ7JPM,42dba2241ed1ef7e6c707aaa61e3aff2_gpt35,85
A1UJO0R1GJ7JPM,50337af9e43e1c0443c712671b753a99_gpt35,80
A1UJO0R1GJ7JPM,530a094b9fbf479c784a1ce67e47c6b4_gpt35,86
A1UJO0R1GJ7JPM,b9ea41b22f020eff5ea1f09507904630_gpt35,82
A1UJO0R1GJ7JPM,132cc0e006a0453ef7923e886bfe053d_gpt35,84
A1UJO0R1GJ7JPM,1a48a50600650b62e10587f5a6356255_gpt35,86
A1UJO0R1GJ7JPM,c0e7f464cfb61636a24f8e2f3b8f2ab1_gpt35,85
A1UJO0R1GJ7JPM,c528f5e53e029fee09e6d1c0fb03078a_gpt35,87
A1UJO0R1GJ7JPM,49e09e38e4f5e1dc8a1afe3bc1a47455_llama2-70b,69
A1UJO0R1GJ7JPM,5fcea8dc3a3a4f89f589333d3acf453f_llama2-70b,69
A1UJO0R1GJ7JPM,8bac6425b0e1af9936b4567c849a4b2e_llama2-70b,72
A1UJO0R1GJ7JPM,fa0d4324a6b40ff0b67e2fe7615125fe_llama2-70b,68
A1UJO0R1GJ7JPM,0eb69b5181fbfb55f7db70a5a435d0c0_llama2-70b,72
A1UJO0R1GJ7JPM,67b95ed0c78485194622428b73f99ab6_llama2-70b,66
A1UJO0R1GJ7JPM,9268e416f5a9768d6f5b7de6e596b083_llama2-70b,69
A1UJO0R1GJ7JPM,dc1f24a9c2312fe8abe2a5dbdf6f35b9_llama2-70b,70
A1UJO0R1GJ7JPM,35054e8285636c8d9d94f73635f3fad2_llama2-70b,75
A1UJO0R1GJ7JPM,82f2cb3c64ef3da58f0295b90f087d2e_llama2-70b,71
A1UJO0R1GJ7JPM,898cf5f1aa59c0bfdf9bbb18d0c7a6e6_llama2-70b,72
A1UJO0R1GJ7JPM,b6f5d0b8201786f2277379237d8954b7_llama2-70b,67
A4M2H0ONHCMC,49e09e38e4f5e1dc8a1afe3bc1a47455_gpt4,30
A4M2H0ONHCMC,5fcea8dc3a3a4f89f589333d3acf453f_gpt4,60
A4M2H0ONHCMC,8bac6425b0e1af9936b4567c849a4b2e_gpt4,76
A4M2H0ONHCMC,fa0d4324a6b40ff0b67e2fe7615125fe_gpt4,75
A4M2H0ONHCMC,01630cce10f88c316eef89303fd05ee7_gpt4,68
A4M2H0ONHCMC,421e3a4e4e22b76cc1a54a315da1ae36_gpt4,70
A4M2H0ONHCMC,ab0dbc5a18f680badf21470dd8887d37_gpt4,72
A4M2H0ONHCMC,d04b95aee316ff794f7ab76fcab638f4_gpt4,25
A4M2H0ONHCMC,44701d7f1144f60929701fbaeefe8415_gpt4,31
A4M2H0ONHCMC,7b6c86dee31757abd4e0638e90adbe09_gpt4,36
A4M2H0ONHCMC,a020dac9dcff53d143165d7a465aa0f9_gpt4,62
A4M2H0ONHCMC,dd1b6f76641236daf7e81542e99c42db_gpt4,66
A4M2H0ONHCMC,0bede8b87fbe1b9a62d1af8c72803e89_gpt35,86
A4M2H0ONHCMC,9d297e57c5a58599a68033e3af37e721_gpt35,88
A4M2H0ONHCMC,bad4aad54dcb14c4092b4174907aced3_gpt35,87
A4M2H0ONHCMC,e18a61f69136d4c282b2ee9edbf3b262_gpt35,90
A4M2H0ONHCMC,8d4be55e4176091d498e180d5e3fcdec_llama2-70b,85
A4M2H0ONHCMC,9801595161cccfe42b25261d94b183bb_llama2-70b,81
A4M2H0ONHCMC,982d99462b7f64f9e9b144bf389f1805_llama2-70b,31
A4M2H0ONHCMC,bb552d64f9cf94fe787fb5a76e005364_llama2-70b,33
A4M2H0ONHCMC,49e09e38e4f5e1dc8a1afe3bc1a47455_llama2-70b,25
A4M2H0ONHCMC,5fcea8dc3a3a4f89f589333d3acf453f_llama2-70b,30
A4M2H0ONHCMC,8bac6425b0e1af9936b4567c849a4b2e_llama2-70b,25
A4M2H0ONHCMC,fa0d4324a6b40ff0b67e2fe7615125fe_llama2-70b,20
A4M2H0ONHCMC,0fc55c62ac111cc39495b214c65aab29_llama2-70b,76
A4M2H0ONHCMC,636f0aea25022f4a3d4f60dae3b77a4d_llama2-70b,31
A4M2H0ONHCMC,a74ea124fc03521b4e5b4c37a1f55cc0_llama2-70b,81
A4M2H0ONHCMC,e7389561eac2cfd1ab2f83a5327df55d_llama2-70b,83
A1WU6EAI7ZUTD8,49e09e38e4f5e1dc8a1afe3bc1a47455_gpt4,78
A1WU6EAI7ZUTD8,5fcea8dc3a3a4f89f589333d3acf453f_gpt4,65
A1WU6EAI7ZUTD8,8bac6425b0e1af9936b4567c849a4b2e_gpt4,68
A1WU6EAI7ZUTD8,fa0d4324a6b40ff0b67e2fe7615125fe_gpt4,69
A1WU6EAI7ZUTD8,44701d7f1144f60929701fbaeefe8415_gpt4,72
A1WU6EAI7ZUTD8,7b6c86dee31757abd4e0638e90adbe09_gpt4,57
A1WU6EAI7ZUTD8,a020dac9dcff53d143165d7a465aa0f9_gpt4,35
A1WU6EAI7ZUTD8,dd1b6f76641236daf7e81542e99c42db_gpt4,72
A1WU6EAI7ZUTD8,0125ad6bdbdebb865949ea7357d32657_gpt4,75
A1WU6EAI7ZUTD8,22ed5820b84b8f241fb82eafbdc88546_gpt4,75
A1WU6EAI7ZUTD8,d60a52137ddb86ba506e367f62498bfd_gpt4,87
A1WU6EAI7ZUTD8,f8beab78ae49d789bf752d45d980b505_gpt4,91
A2T5CROJ0FWIJY,4063365859c7241903fb4f96c7d96688_gpt4,96
A2T5CROJ0FWIJY,4ddbe893fac8b26af866c9ba1766f481_gpt4,98
A2T5CROJ0FWIJY,6a45466cfe77a2a109a3177309549923_gpt4,98
A2T5CROJ0FWIJY,870d21ac1ed82b572f512d56c83f8c04_gpt4,4
AU4PTX44URN8D,4063365859c7241903fb4f96c7d96688_gpt4,8
AU4PTX44URN8D,4ddbe893fac8b26af866c9ba1766f481_gpt4,86
AU4PTX44URN8D,6a45466cfe77a2a109a3177309549923_gpt4,90
AU4PTX44URN8D,870d21ac1ed82b572f512d56c83f8c04_gpt4,16
AU4PTX44URN8D,434f423391ea5ec6e9e85a87adc56d5c_gpt4,15
AU4PTX44URN8D,5d8f28f1ea509f6061e752fed84ce382_gpt4,18
AU4PTX44URN8D,66af23f535bc2f1bd77664734be18c01_gpt4,9
AU4PTX44URN8D,8d7f8166c8bb6344d0b8f3c89af32039_gpt4,73
AU4PTX44URN8D,3700c4bb1e8354976207f11b9577d1bd_gpt35,90
AU4PTX44URN8D,59d8a1fe2b05e6ed62fce3c7d561287e_gpt35,89
AU4PTX44URN8D,d01b52c050a578bada210b44f959beb3_gpt35,89
AU4PTX44URN8D,d30bd3615322f678369e332b02be5091_gpt35,68
AU4PTX44URN8D,49e09e38e4f5e1dc8a1afe3bc1a47455_llama2-70b,86
AU4PTX44URN8D,5fcea8dc3a3a4f89f589333d3acf453f_llama2-70b,79
AU4PTX44URN8D,8bac6425b0e1af9936b4567c849a4b2e_llama2-70b,90
AU4PTX44URN8D,fa0d4324a6b40ff0b67e2fe7615125fe_llama2-70b,89
AU4PTX44URN8D,0883e481739f6ebfe3a2c564153e94a5_llama2-70b,11
AU4PTX44URN8D,5b10b998f02dd8314afe487bab53626a_llama2-70b,12
AU4PTX44URN8D,7202fca7eaec1f583cd2000c2d71c2d7_llama2-70b,91
AU4PTX44URN8D,89694e30b2b62b5a646a0ed9cbc38788_llama2-70b,79
AU4PTX44URN8D,0125ad6bdbdebb865949ea7357d32657_llama2-70b,89
AU4PTX44URN8D,22ed5820b84b8f241fb82eafbdc88546_llama2-70b,86
AU4PTX44URN8D,d60a52137ddb86ba506e367f62498bfd_llama2-70b,86
AU4PTX44URN8D,f8beab78ae49d789bf752d45d980b505_llama2-70b,88
A1N1ULK71RHVMM,4063365859c7241903fb4f96c7d96688_gpt4,78
A1N1ULK71RHVMM,4ddbe893fac8b26af866c9ba1766f481_gpt4,72
A1N1ULK71RHVMM,6a45466cfe77a2a109a3177309549923_gpt4,49
A1N1ULK71RHVMM,870d21ac1ed82b572f512d56c83f8c04_gpt4,4
A1N1ULK71RHVMM,3700c4bb1e8354976207f11b9577d1bd_gpt4,96
A1N1ULK71RHVMM,59d8a1fe2b05e6ed62fce3c7d561287e_gpt4,99
A1N1ULK71RHVMM,d01b52c050a578bada210b44f959beb3_gpt4,54
A1N1ULK71RHVMM,d30bd3615322f678369e332b02be5091_gpt4,59
A1N1ULK71RHVMM,064c274a8b7c7f2a715d9a5c0d39857d_gpt4,2
A1N1ULK71RHVMM,80ad80b82cdc784964242a464be496aa_gpt4,80
A1N1ULK71RHVMM,a89a7562e7ca1249cc7f75c9657c53f2_gpt4,98
A1N1ULK71RHVMM,d11fba45bde4a769535df3b2bd9e540f_gpt4,82
A173A97OFDAX9F,4063365859c7241903fb4f96c7d96688_gpt4,55
A173A97OFDAX9F,4ddbe893fac8b26af866c9ba1766f481_gpt4,74
A173A97OFDAX9F,6a45466cfe77a2a109a3177309549923_gpt4,40
A173A97OFDAX9F,870d21ac1ed82b572f512d56c83f8c04_gpt4,33
A173A97OFDAX9F,0bede8b87fbe1b9a62d1af8c72803e89_gpt4,96
A173A97OFDAX9F,9d297e57c5a58599a68033e3af37e721_gpt4,64
A173A97OFDAX9F,bad4aad54dcb14c4092b4174907aced3_gpt4,62
A173A97OFDAX9F,e18a61f69136d4c282b2ee9edbf3b262_gpt4,73
A3AFX2N59UHC3Z,3700c4bb1e8354976207f11b9577d1bd_gpt4,81
A3AFX2N59UHC3Z,59d8a1fe2b05e6ed62fce3c7d561287e_gpt4,87
A3AFX2N59UHC3Z,d01b52c050a578bada210b44f959beb3_gpt4,88
A3AFX2N59UHC3Z,d30bd3615322f678369e332b02be5091_gpt4,91
A3AFX2N59UHC3Z,06b3afa146800484bf727f9d33e4e9f2_gpt4,80
